surface	corpus	rank	pct	samples	total	function	file	line	lib	profile
p1a_parse_only_track1	unicode_mixed	5	0.01	1	11891	core::sync::atomic::atomic_load::<*mut std::sys::pal::unix::sync::mutex::Mutex>	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/sync/atomic.rs	3905	profile_direct	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	6	0.01	1	11891	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	7	0.01	1	11891	0x2a8c0			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	8	0.01	1	11891	0x36108			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	9	0.01	1	11891	0x2b47c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	10	0.01	1	11891	0x2ff78			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	11	0.01	1	11891	0x2b19c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	12	0.01	1	11891	0x2b174			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	13	0.01	1	11891	0x328ac			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	14	0.01	1	11891	0x32aa0			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	15	0.01	1	11891	<alloc::raw_vec::RawVec<runtime::generated_json::generated::ParseOnlyFrame>>::grow_one	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs	186	profile_direct	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	16	0.01	1	11891	0x31f04			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	17	0.01	1	11891	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	unicode_mixed	18	0.01	1	11891	write			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__unicode_mixed__track1.json.gz
p1a_parse_only_track1	update_center	1	99.82	3345	3351	<alloc::vec::Vec<runtime::generated_json::generated::ParseOnlyFrame>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	profile_direct	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__update_center__track1.json.gz
p1a_parse_only_track1	update_center	2	0.03	1	3351	read			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__update_center__track1.json.gz
p1a_parse_only_track1	update_center	3	0.03	1	3351	<std::sys::fd::unix::FileDesc>::read_buf	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/std/src/sys/fd/unix.rs	179	profile_direct	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__update_center__track1.json.gz
p1a_parse_only_track1	update_center	4	0.03	1	3351	0x2b4a8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__update_center__track1.json.gz
p1a_parse_only_track1	update_center	5	0.03	1	3351	0x36108			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__update_center__track1.json.gz
p1a_parse_only_track1	update_center	6	0.03	1	3351	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__update_center__track1.json.gz
p1a_parse_only_track1	update_center	7	0.03	1	3351	__proc_info			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__update_center__track1.json.gz
p1a_parse_only_track1	y_string_unicode	1	99.81	3112	3118	<alloc::vec::Vec<runtime::generated_json::generated::ParseOnlyFrame>>::as_slice	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1840	profile_direct	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__y_string_unicode__track1.json.gz
p1a_parse_only_track1	y_string_unicode	2	0.10	3	3118	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__y_string_unicode__track1.json.gz
p1a_parse_only_track1	y_string_unicode	3	0.03	1	3118	read			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__y_string_unicode__track1.json.gz
p1a_parse_only_track1	y_string_unicode	4	0.03	1	3118	0x2b06c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__y_string_unicode__track1.json.gz
p1a_parse_only_track1	y_string_unicode	5	0.03	1	3118	0x36108			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1a/parse_only__y_string_unicode__track1.json.gz
p1b_direct_strict_track1	apache_builds	1	43.90	942	2146	<u64>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	2	37.42	803	2146	bbnf_bench::generated_real_typed::parse_option_scalar_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	2951	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	3	17.61	378	2146	<[u8] as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/slice/cmp.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	4	0.56	12	2146	core::ptr::drop_in_place::<[bbnf_bench::real_typed_struct::ApacheJob]>	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/mod.rs	810	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	5	0.28	6	2146	parse_that_regex::skip_ascii_whitespace	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/parse-that-regex/src/lib.rs	121	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	6	0.09	2	2146	<bbnf_bench::generated_real_typed::DirectParser>::skip_array	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4219	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	7	0.05	1	2146	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	8	0.05	1	2146	0x2a0d4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	apache_builds	9	0.05	1	2146	<core::cell::Cell<isize>>::get	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/cell.rs	555	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__apache_builds.json.gz
p1b_direct_strict_track1	canada	1	33.70	5625	16690	bbnf_bench::real_typed_struct::typed_checksum	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	2	32.59	5439	16690	parse_that_regex::skip_ascii_whitespace	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/parse-that-regex/src/lib.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	3	10.37	1730	16690	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	4	1.83	306	16690	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	5	1.14	191	16690	core::ptr::drop_in_place::<alloc::vec::Vec<alloc::vec::Vec<alloc::borrow::Cow<str>>>>	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/mod.rs	810	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	6	0.92	154	16690	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	7	0.68	114	16690	0x2ffd4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	8	0.55	92	16690	0x2a8c8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	9	0.53	89	16690	0x270e88			profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	10	0.50	84	16690	0x3ac4c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	11	0.50	84	16690	0x2b320			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	12	0.47	78	16690	0x3a044			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	13	0.46	76	16690	0x2a138			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	14	0.41	69	16690	0x270ec4			profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	15	0.39	65	16690	0x2fff0			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	16	0.38	63	16690	0x427f8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	17	0.36	60	16690	0x2a1a8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	18	0.35	59	16690	0x2b088			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	19	0.35	58	16690	0x2b68c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	canada	20	0.35	58	16690	0x2b1cc			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__canada.json.gz
p1b_direct_strict_track1	citm_catalog	1	74.74	429	574	<bbnf_bench::generated_real_typed::DirectParser>::skip_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4174	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	2	13.76	79	574	<bbnf_bench::generated_real_typed::DirectParser>::skip_array	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4212	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	3	3.83	22	574	bbnf_bench::generated_real_typed::parse_type_citm_catalog	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	421	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	4	3.14	18	574	parse_that_regex::skip_ascii_whitespace	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/parse-that-regex/src/lib.rs	121	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	5	1.74	10	574	<bbnf_bench::generated_real_typed::DirectParser>::ws	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	3763	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	6	0.87	5	574	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	7	0.35	2	574	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	8	0.17	1	574	read			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	9	0.17	1	574	<usize as core::slice::index::SliceIndex<[u8]>>::get	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/slice/index.rs	219	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	10	0.17	1	574	0x2b080			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	11	0.17	1	574	0x2b320			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	12	0.17	1	574	0x3ac4c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	13	0.17	1	574	__bzero			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	14	0.17	1	574	0x2b318			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	15	0.17	1	574	0x2ffe0			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	citm_catalog	16	0.17	1	574	0x300ac			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__citm_catalog.json.gz
p1b_direct_strict_track1	distinct_values	1	44.46	2177	4896	alloc::alloc::alloc	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/alloc.rs	101	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	2	38.03	1862	4896	bbnf_bench::real_typed_struct::checksum_distinct_values	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	3	4.58	224	4896	bbnf_bench::generated_real_typed::parse_option_scalar_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	2951	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	4	2.25	110	4896	core::ptr::drop_in_place::<bbnf_bench::real_typed_struct::DistinctValue>	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/mod.rs	810	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	5	1.61	79	4896	<bbnf_bench::generated_real_typed::DirectParser>::ws	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	3763	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	6	0.51	25	4896	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	7	0.41	20	4896	0x3000c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	8	0.39	19	4896	__bzero			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	9	0.33	16	4896	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	10	0.29	14	4896	0x2b1cc			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	11	0.25	12	4896	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	12	0.22	11	4896	read			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	13	0.22	11	4896	0x2a0d4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	14	0.20	10	4896	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	15	0.20	10	4896	0x2ffd4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	16	0.20	10	4896	0x2b06c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	17	0.18	9	4896	0x2b110			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	18	0.18	9	4896	0x2b68c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	19	0.16	8	4896	0x2a138			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	distinct_values	20	0.14	7	4896	0x30078			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__distinct_values.json.gz
p1b_direct_strict_track1	github_events	1	37.94	579	1526	<bbnf_bench::generated_real_typed::DirectParser>::skip_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4174	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__github_events.json.gz
p1b_direct_strict_track1	github_events	2	17.69	270	1526	bbnf_bench::real_typed_struct::checksum_github_actor	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	1915	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track1__github_events.json.gz
